Review,Sentiment Scores,Compound Score,Sentiment Label
"Lululemon has on their website a ""quality promise"" where ""if a product does not preform for you, we'll take it back"".   I had 2 pairs of yoga pants, wore them once, and one pair would slide down so much, I had to keep pulling them up.  Another pair kept rolling at the waist, making it very uncomfortable.  I called customer service and they they said no, they will not accept a return.  I tried taking it to the next level, and again, they again said no.  They will not honour their promise or what is written on their web site. With the terrible customer service, I have decided to unsubscribe from everything Lululemon and buy from other Canadian Companies from now on.","{'neg': 0.124, 'neu': 0.839, 'pos': 0.037, 'compound': -0.8743}",-0.8743,Negative
"The entire experience is awful. This company is so overrated from service to product itself. I purchased online, but the package never arrive and despite that I tried to write or call them sooooooo many times all they tell me is that there’s nothing they can do, and suggest that I should go to Guest Education Center.Yes Guest Education Center. How rude. Seriously don’t buy at this company!","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.8096}",-0.8096,Negative
"I seriously cannot believe what’s happening.  I ended up purchasing clothing for my employers girlfriend online with my Personal ATM card because they cancelled my previous order when I used my corporate card and claimed that order might be fraudulent.  The only way I can use my corporate card in the future is to send them my credit card statement!!  I called the bank that issued my corporate card and they have no records of fraud reported.  Today I look at my personal bank statement online and Lululemon charged me multiple times for the same order.  When I called to tell them, they said this is common practice? They said when items leave the warehouse I am changed again and they will refund the second charge in about 10 days.  What the heck is going on??  That order was almost $900.00. I can’t afford to have $1800 taken out of my bank account for no reason.  I agreed to pay the total of the purchased clothing only once!!   I’ve never encountered such horrible practices and customer service in all my life.   I called my bank and reported the charges but I still have to wait to have the money returned to my bank account.  This cannot be legal!  How is Lululemon getting away with this?","{'neg': 0.091, 'neu': 0.884, 'pos': 0.025, 'compound': -0.8484}",-0.8484,Negative
"The ""service specialists"" that email you back regarding and incident of your product is terrible. They clearly state on their website that if the product is not performing due to quality then they will take it back. I have a scuba hoodie that zipper broke and they refused to take it back. As a long time customer I spend a lot of money at Lululemon and Iam very disappointed in the service I received. I hear Fabletics is good, I will probably change and buy their products after this.","{'neg': 0.125, 'neu': 0.814, 'pos': 0.061, 'compound': -0.7089}",-0.7089,Negative
"If I could put no stars I would unfortunately that is not an option.I recently had a horrible experience where my lululemon gift cards got frauded. lululemon has done nothing to help me or return my funds to me.Someone random person called and gave my Gift card number without the security pin number  and lululemon customer service asked no security questions (name,email,home address)to verify the card belonged to me. Lululemon drained my cards and reinstated my 358 dollar funds to someone that they have no record of. Not to mention their tights are so poor quality that I've had to return many tights for the poor and defected quality of the clothes. I've had this horrible experience of fraud so I've learnt that lululemon does not secure the protection of their customers and do not care.protect your card number even without your pin people can scam your money.","{'neg': 0.252, 'neu': 0.694, 'pos': 0.054, 'compound': -0.9876}",-0.9876,Negative
Customer service is awful they are now plain ignoring my emails. they have lost my package TWICE - never notify me I always have to email to ask what’s going on with my order eventually they just put the money back into my paypal (without telling me) and offered a free item which they then told me was out of stock (after I asked 1 week later where it was) they keep saying they will call me but haven’t. I would not recommend buying online at all .. this has been going on for 6 weeks and now they just are ignoring me,"{'neg': 0.113, 'neu': 0.867, 'pos': 0.021, 'compound': -0.8208}",-0.8208,Negative
"I had heard lots of good things about Lululemon clothing so I was really excited to try out the clothing.  I placed an order with them and quickly received an email from UPS giving me a delivery date.  The parcel did not arrive on that date, or the two subsequent working days.  The tracking information also stopped being updated.  I called UPS to see what was happening.  UPS were very helpful and told me that there was clearly some kind of problem with the package but that I couldn't ask them to do anything about it and I'd have to call Lululemon to get them to raise a claim on the package through their account.  Nice and efficient...I called Lululemon and, after waiting for a patronisingly titled 'Educator' to pick up the phone, the 'Educator' informed me that I would have to wait in AGAIN, wasting more of my time, to see if the package arrived that day. If the package did not arrive, only then would they raise a claim.  The woman I spoke to was really patronising and appeared to not believe me when I told her that UPS had told me that a claim should be raised now because there was clearly a problem with the package.  It was incredibly rude of this 'Educator' to ask that I waste more of my time waiting in for a package that I had been told would not arrive BY THE PARCEL CARRIER THEMSELVES!!!  Unsurprisingly, the package did not arrive that day.  At this point, I just wanted my order cancelled, my money back and to not have to deal with Lululemon's patronising customer service ever again.  So, the next day, I called Lululemon to tell them that the package had not arrived but that I just wanted it recalled and a refund processed.  They told me that I would now have to wait another 4 working days so that UPS could find the package.  Only then could a refund be processed.  I am so, so unhappy with Lululemon's customer service.  As far as I am concerned, the missing package is now an issue between Lululemon and UPS - after all, only Lululemon could raise the claim via their account.  Despite this, Lululemon is now asking me to spend more of my time and effort resolving this issue with UPS by waiting an additional 4 working days. So far, I have wasted 2 days waiting for packages that didn't arrive (1  day of which was completely unnecessary, as I was told by the carrier that the parcel was lost!) and 1 hour of phone calls to UPS and Lululemon discussing the missing package (30 minutes of which was also unnecessary because I had to call Lululemon again to ask them raise a claim AGAIN, in accordance with their request the first time I called them).  Now, I have the joy of looking forward to 4 more working days of waiting for the issue with UPS to be resolved. Lululemon clearly do not value their customers' time or respect them.  The clothing may or may not be great - I'll never get the chance to try it.  I won't be ordering again.Update:  In classic incompetent Lululemon style, I received an email from Lululemon several days later asking me if I had received the parcel (I hadn't). I am not sure why Lululemon did not contact UPS to assess the situation, and instead decided to ask me to do their job for them!  In their email, Lululemon also advised me to call a Canadian number if I hadn't received the parcel.  If they had been competent enough to look at the UK based delivery and billing address, it might have occurred to them to send me a UK number...Anyway, I checked the UPS tracking information (because I had not received any calls, emails or missed delivery notes from UPS) and saw that UPS said the parcel had been delivered to a UPS access point and that I needed to collect it.  This was despite me telling Lululemon several times to return the parcel back to them as soon as it was found by Lululemon.I contacted Live Chat immediately and explained that the parcel should have been returned to Lululemon. The agent was very helpful and quick to respond (hence why I have increased my review from 1 to 2 stars) and issued my refund immediately.","{'neg': 0.073, 'neu': 0.863, 'pos': 0.064, 'compound': -0.8809}",-0.8809,Negative
"Non-existant customer service!  Would never shop here again. I live in England and while visiting Canada I Christmas shopped for my two daughter`s and daughters-in-law back in England.  I purchased over $900.00 worth of clothing. I needed a refund on one item that was duplicated.  Unfortunately, I have mislaid my receipt.  The item is in its original bag with tags still on.  They absolutely will not refund without a receipt despite the fact that they only retail in their own stores and I could not possibly have bought it anywhere else!  Shame on you. I wanted to give no stars but this app does not allow that.  Will never shop here again and will spread the word wherever I can on this awful company!  Bah humbug lululemon.","{'neg': 0.103, 'neu': 0.872, 'pos': 0.025, 'compound': -0.8713}",-0.8713,Negative
"Terrible customer service and terrible company to deal with!  Placed order and your computer system failed to process it but took my money out of the account and now I have to wait 3 to 10 business days to get my money released back to me!  Never offered anything for my trouble and inconvenience of being without my money.  Now I won’t hsve my money until the week before Christmas and will be too late to order without NOW paying for shipping.  Don’t even know if the jacket will be in stock by that time!  If it wasn’t on my daughters list I would never buy from this company again!  Terrible, terrible customer service and I will Be glad to tell everyone I know and on social media how terrible this company is!","{'neg': 0.179, 'neu': 0.794, 'pos': 0.027, 'compound': -0.9708}",-0.9708,Negative
"I placed an order for 2 pairs of the In Movement 7/8 leggings size 2 which were both WMTM sales. My order was accepted, confirmed and a confirmation email was sent to me. I was charged for both on my credit card and 2 days later my order was cancelled without reason.I was told it was because they were sold out and there was nothing they could do. The lady I spoke with refused to transfer me to someone higher up and would not give me her name.Minutes later the lady told me she could give me free shipping if I purchased leggings at full price. The shipping is already free. She offered me size 16 in the ones I ordered...I am a size 2.The customer service for lululemon is horrible and the fact that they are selling items they dont have in stock is simply ridiculous. I will never order or shop at lululemon after this experience. The company is a joke. Dont waste your time ordering. I'm still waiting to be reimbursed for my order they cancelled. They take advantage of their customers and refuse to do anything about it. Hands down the worst experience I've ever had. If they keep it up they will not have any customers.","{'neg': 0.091, 'neu': 0.828, 'pos': 0.08, 'compound': -0.3544}",-0.3544,Negative
"I love the lululemon products but I hate their customer service.  They are obviously given a speech to recite and are very unhelpful.  They are often unwilling to do anything unless you spend time contacting various sectors and they don't share that information willingly claiming ""they are the best person to assist you"" which is not true because they have no power to help you with the situation.  My experience is that I have often had to call back on multiple occasions because things have not been completed correctly.","{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0593}",-0.0593,Negative
"I reported a credit card fraud right after the transaction was made online. And I requested lululemon to cancel the order by giving all the information they needed.  However, the customer service was beyond poor. I emailed twice at first, the response I got was just deferring my request, saying sales team would follow up and someone else would touch me in 48 hours. I was naive and patiently wait for the follow ups. Unfortunately I was deceived. No response, no one follow up. I talked to the live chat and emailed the cs again. The transaction was made on 18 September, and today is 26 Sept, the cs finally got back to me after 8 days and said the order can’t be cancelled because it will be delivered today!  Lululemon is still charging me for this order which is delivering to someone who stole my credit card  How ridiculous of Lululemon handling customers’ request. I strongly believe they were just stalling me until the order was sent. I am truly disappointed how Lululemon values customers’ requests and fails our trust. They don’t treat credit card fraud as a serious business so they probably don’t see how important customers’ credential is either. I will never make purchase at Lululemon online and in-store again.","{'neg': 0.167, 'neu': 0.726, 'pos': 0.107, 'compound': -0.906}",-0.906,Negative
"Over priced & inadequate, smug service. Failed to resolve problem caused by assistant not responding for 10 days to request for them to rectify problem. Will never use again.","{'neg': 0.302, 'neu': 0.582, 'pos': 0.116, 'compound': -0.7906}",-0.7906,Negative
"Worst Customer Service I have ever experienced.   I ordered 1 item and it never arrived.  I have contacted lululemon multiple times via the Live Chat option.  They refused to do anything until after the 7th shipping day even though FedEx notified me on the 5th shipping day the package was lost and they had issued a trace.  Finally after the 7th shipping day lululemon said they were putting in a trace request with Fedex (This was already done on the 5th shipping day) and I would have to wait another 4 days for a resolution.  I was also told by lululemon I would receive an email with the trace information immediately, which I still don't have.  I ordered the item as a Christmas gift which I'm obviously not receiving and have to figure something else out.  Customer Service should have offered to re-ship the item or a refund and dealt with the missing package on their own.  Either have it sent back to them if found or deal with the insurance claim if not found.  Instead they make the customer deal with the problem.  As of now I have no gift and no refund and am still waiting to hear something about the trace.  I will NEVER give a dime to this company again!","{'neg': 0.086, 'neu': 0.886, 'pos': 0.027, 'compound': -0.8858}",-0.8858,Negative
Awful service. I bought a pants here but it got pills right after one time washing. Then the store blamed for the material that have to be pilling. After all they denied to exchange although they said in their commercial “our quality promise if our product doesn’t perform for you we will take it back”,"{'neg': 0.161, 'neu': 0.791, 'pos': 0.048, 'compound': -0.7935}",-0.7935,Negative
"I was waiting for processing of my return during 2.5 months! One months after sending the item back to Lululemon, I've realised that I didn't receive my money back. I've checked my Lululemon account where I find out that the status field of the return is still ""in progress"". So I've contacted customer service, where they told me that they received my parcel and the refund should be issued in a couple of days. One more month passed and I still didn't get my money, as well as the status was still ""in progress""! Contacted the customer service again, I was told that they ""experienced a small hiccup"". What?!.. May be they think that as this is an expensive brand, their customers don't care about money and can forget about 68 GBP missing in their wallet?! Never in my life the return process took so long! In the end, I was told that my parcel never reached their warehouse but “in order to make things right” they will still be refunding me for the item.Disclaimer: that was my first online order from Lululemon, so I don’t have any other (positive) experiences.","{'neg': 0.041, 'neu': 0.951, 'pos': 0.008, 'compound': -0.6111}",-0.6111,Negative
"I am utterly fed up of trying to buy Lululemon stock online - and this review should be another reason for LuluLemon to pull their proverbial finger out and fix their website.I kept trying to buy a pair of shorts and a vent tech but the system kept telling me my card didn't have funds - even though it has 30x the amount needed!Anyway, I chatted online to the customer service rep to find out what was going on... she looked into it and found out that one item - the vent tech - was out of stock. I told her it was unacceptable to display items as 'in stock' and then give wrong error codes to customers when they try to check out.I then selected another vent tech for my yoga practice (I'm a teacher) and I got exactly the same error. I then tried to check out the shorts - and all items are, in fact, out of stock.Ugh.Such a terrible online shopping experience, I wonder how on earth LuluLemon actually serve any of their customers online.","{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.967}",-0.967,Negative
"I'd heard much about the excellent items from lululemon, so I finally made an online purchase from their UK store. I really wanted to try their Wunder Pants and I found a perfect pair in my size. That was enough for me, however I browsed a bit more and, lo' and behold, found a perfect sweater that matched it! Yay! I got super excited, ordered both and received my confirmation email.Two days later, I receive another email saying my order has shipped.Oh, but... One part of my order isn't available anymore. I'm like ""what?"" Oh, it's the pair of pants that's no longer available and actually now I'm just getting the sweater, which I only got because they matched the pants... Obviously I'm disappointed, because I really don't need a sweater just for kicks.So I contact the help desk, explaining the situation. Turns out their warehouse systems were down and actually those pants were out of stock. Fine, these things happen. But I'd still very much like the pants or, alternatively, cancel my order altogether. Turns out cancelling isn't an option, because the sweater is already in transit. And then... the only thing the poor girl could come up with was to give me individual store phone numbers in the UK, which I could then proceed to call myself to find one that had those pants and have them shipped to me.I mean, are you kidding me right now? Not only did I order something that I am not receiving because YOUR systems failed, now you're asking ME to solve YOUR problem?! Horrible customer service, will be returning the sweater as soon as I receive it and will never order again. Bye lululemon. You have been weighed. You have been measured. And you have been found wanting.","{'neg': 0.07, 'neu': 0.843, 'pos': 0.087, 'compound': -0.567}",-0.567,Negative
