Review,Sentiment Scores,Compound Score,Sentiment Label
"The parcel delivery to customers is very slow. I can't believe that Lululemon is now using Royal Mail Tracked 48 to deliver a product that costs nearly £400, instead of using UPS as they did before. My order has been waiting for a carrier of Royal Mail to pick it up from Lululemon since last week. I'm unsure when I will receive my order. It make me very disappointed.","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.659}",-0.659,Negative
"They are falsely advertising prices on their website, upon adding the item I was looking at to the cart the price then increased. I contacted customer service about this and they refused to acknowledge the item was initially appearing for a cheaper price despite this happening on both my laptop and mobile, when I asked to complain they then just ended the chat session. The 10% off code for signing up for their emails also doesn't work. Overall very poor experience.","{'neg': 0.097, 'neu': 0.877, 'pos': 0.025, 'compound': -0.7178}",-0.7178,Negative
Order UK02253415. Ordered on 30th December 2023. Delivery said 3-5 working days. Checked today (15th January 2024) and was informed the courier never picked it up. It was lost. Online chat said they'd issue a refund then cut me off. No email to confirm the refund and the order status still shows as 'Shipped'. Appaling customer Service. I want my money back for an order that was never sent... Not difficult.,"{'neg': 0.114, 'neu': 0.868, 'pos': 0.018, 'compound': -0.7287}",-0.7287,Negative
"Avoid it as Gas Chamber!Product is shiny overpriced defective trash.If you will try return it, they will send you toilet coupons, instead of proper cashback return to your bank account.Hey Luluscamer,Send money back to my bank account ImmediatelyNo toilet coupons. neu0077123001 [Incident: 230324-000034]","{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.6588}",-0.6588,Negative
They have changed the delivery service to Royal Mail and it’s a disgrace. If you make an order be expecting to wait a week for it . They send you a email saying you item has been shipped and it’s still sitting there 3 days later waiting to be picked up and the it’s Royal Mail cheapest delivery service. Completely unacceptable for a company that charges you premium prices for the clothes 👎🏻,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.8221}",-0.8221,Negative
"I ordered the famous align pant, which costs $98.00 before tax. After 2 wears, one of the main seams started unraveling. I posted a 1 star review on their website stating the same facts stated above, and received an email saying that they would not be posting the review. This is completely unethical. I won't be shopping there ever again.","{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.5563}",-0.5563,Negative
"Really like the fabric, tho too stretchy at times. The color match bra and leggings are great for yoga and Pilates.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.7841}",0.7841,Positive
"I ordered a Christmas gift from Lululemon on the 20 November and am still awaiting its delivery. UPS keep sending me an email everyday saying it will come tomorrow. I got in touch with Lululemon today and they can not guarantee the delivery before Christmas, which I find extraordinary! They said to get in touch again on the 12 December, which will probably be too late for Christmas.","{'neg': 0.026, 'neu': 0.926, 'pos': 0.048, 'compound': 0.351}",0.351,Positive
My order was never delivered and they would not refund me because it was signed by someone. The signature was not mine.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"I have been wearing LULU for several years, to PT and outdoor walking. Several leggings tore up after few washes.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Ordered leggings at £88 a considerable expense. Didn’t arrive after ten days of chasing they say they have been delivered to ups. They haven’t! Always giving themselves five days to respond. When asked for prof of delivery they can’t give you anything . Avoid because once they have your money they don’t have any kind of customer service. Also UPS are unreachable unless you have an account with them. Poor service,"{'neg': 0.076, 'neu': 0.892, 'pos': 0.032, 'compound': -0.4926}",-0.4926,Negative
Wife purchased a gift card that was sent to an invalid email address. The website offered a selection to fix but it did not work. She tried to replace it and was charged twice but never sent one of the cards. So lulu has our money and cards. Lulu won't refund the card but wants to reissue it except their phone system hung up on her twice. Won't let her talk to a manager What an incompetent company,"{'neg': 0.079, 'neu': 0.897, 'pos': 0.024, 'compound': -0.6597}",-0.6597,Negative
Lululemon only allows 4 and 5 stars reviews.  Doesn’t care about customer service and will do anything to prevent the TRUTH that exposes their lies about signing up with your email ! Any reviews less than 4 or 5 are MODERATED which means thrown out so their customers and online reviewers all appear positive. When you signup with your email Lululemon states in emails sent to you confirming free returns but is a LIE! Objective site like TrustPilot gives REAL REVIEWS not the moderated or CENSORED reviews Lululemon approves so falsely looking positive!,"{'neg': 0.059, 'neu': 0.728, 'pos': 0.213, 'compound': 0.9436}",0.9436,Positive
"So i bought the 20L in CF markville, fell inlove with the simple design and got one for my sister online April of last year. However, the stitches came off on the straps so I returned it August 2023. The process was smooth and all but I was disappointed with the quality. And now, mine has shown the same defect but unfortunately lost my receipt as I purchased it 11months ago. I swear never to buy again, it’s obviously a quality issue considering the bag is not cheap $155. I should have bought more trusted brand had i known that the name can’t be trusted. I wish i can show pictures to warn others not to spend this much for something that will not last long","{'neg': 0.119, 'neu': 0.787, 'pos': 0.094, 'compound': -0.1207}",-0.1207,Negative
"Don’t use this company unless you know exactly what you are buying. They have re-named customer service as a guest education centre - how patronising is that? Shoes I purchased were too small, despite using their guide and advice to measure my feet. It has taken 2 online chats and numerous emails for me to get a returns label (they don’t include it in the delivery) and the last email said I would receive another email in 3-5 days with my return information - nothing yet. I am beyond frustrated with my experience. Far and away the worst customer service I have ever experienced. Steer clear!!!","{'neg': 0.08, 'neu': 0.895, 'pos': 0.025, 'compound': -0.7767}",-0.7767,Negative
